school,other,ticket_sales,year,total_revenues,student_fees,contributions,rights_and_licensing,school_funds
Maryland,4552162,12763836,2009,62949159,8944228,11361066,17170265,8157602
Maryland,4750974,12115588,2008,59624100,8601302,12612828,18845164,2698244
Maryland,4800760,11509938,2007,57707218,7905186,13073750,17915158,2502426
Maryland,4045455,12239186,2006,53643387,7554631,10305967,17118296,2379852
Maryland,2907324,11037068,2005,46508648,7217933,11320695,13743370,282258
Virginia Tech,5827725,15005783,2014,73065186,7803719,16333821,27787029,307109
Virginia Tech,2874874,16689739,2013,70030484,7606735,16599597,25977535,282004
Virginia Tech,2806921,16795609,2012,70723748,7347477,18153190,25302823,317728
Virginia Tech,4982264,18979129,2011,66909557,7237091,15849981,19507069,354023
Virginia Tech,4992664,16740933,2010,63613464,6533756,16138765,18834551,372795
Virginia Tech,3509975,16973900,2009,60895876,6410186,15315905,18336466,349444
Virginia Tech,4757453,17486754,2008,64412343,6157813,17345132,18293587,371604
Virginia Tech,4416165,17010554,2007,65602382,6066344,22251053,15473752,384514
Virginia Tech,3152683,12939602,2006,48658004,5886964,13866740,12488974,323041
Virginia Tech,2733555,14109920,2005,45730485,5840958,10392445,12329138,324469
Kansas State,3665319,15654798,2014,72935044,500695,18492032,33774974,847226
Kansas State,2618956,15077529,2013,70457283,500695,17970185,32304355,1985563
Kansas State,995805,14609401,2012,63271615,640695,14806198,30124278,2095238
Kansas State,5804798,14403374,2011,69947834,710695,26503774,19944237,2580956
Kansas State,3751997,13606196,2010,53436790,560695,16396559,16446930,2674413
Kansas State,3782238,14141647,2009,48417050,566752,12033138,14973549,2919726
Kansas State,4533217,14158650,2008,49113706,573508,13029211,14203069,2616051
Kansas State,5516240,14355406,2007,49277378,566752,12357642,14013562,2467776
Kansas State,3421049,12469641,2006,43411343,582352,14079775,11336345,1522182
Kansas State,2890867,12766568,2005,39884219,566752,9691487,11586257,2382288
Connecticut,1802813,10699311,2014,71519433,9929474,6278975,25535303,17273557
Connecticut,2391047,8889522,2013,63336022,9751911,7202733,25991897,9108912
Connecticut,2067262,11118137,2012,63566909,9181874,10962862,22138735,8098039
Connecticut,3037617,10628171,2011,63089340,8744642,9586800,24807029,6285081
Connecticut,3023049,11469043,2010,58505719,8626506,5950265,23485333,5951523
Connecticut,2388603,11315666,2009,58446441,8163198,9299748,21661143,5618083
Connecticut,1905522,11597292,2008,55218003,7496532,11747076,18782895,3688686
Connecticut,1895810,13437072,2007,52842927,6792437,12163581,14923915,3630112
Connecticut,2354794,13334815,2006,49926983,6348072,10082536,14252957,3553809
Connecticut,2066612,15181912,2005,47195392,6058908,6212138,14207898,3467924
Purdue,4209662,14421078,2014,71372206,0,15281636,37459830,0
Purdue,5985602,14004489,2013,72379392,0,17187187,35202114,0
Purdue,5114739,15803461,2012,70624394,0,15907447,33798747,0
Purdue,5173486,15875167,2011,66202493,0,13401804,31752036,0
Purdue,4062822,16587166,2010,61653561,0,12732548,28271025,0
Purdue,3882306,17440185,2009,60082091,0,11551725,27207875,0
Purdue,6327504,17596957,2008,64253784,0,10411973,29917350,0
Purdue,5821707,15544705,2007,57757409,0,12454805,23928372,7820
Purdue,4944517,14308815,2006,51720353,0,13530574,18928053,8394
Purdue,3561237,14806753,2005,51325446,0,13724374,18555989,677093
North Carolina State,3253412,20952442,2014,70500811,6687509,10824170,28762136,21142
North Carolina State,3667019,19730883,2013,67481639,6531331,10570589,26981817,0
North Carolina State,2411705,18237979,2012,59757911,5426700,10710592,22970935,0
North Carolina State,2479313,20810758,2011,51076345,1041367,10102474,16594905,47528
North Carolina State,424707,18398410,2010,49459002,4200610,7004157,17585427,1845691
North Carolina State,1741824,18296826,2009,50586947,3679254,7802804,17223745,1842494
North Carolina State,1886088,18081143,2008,45632223,3380687,6306023,15978282,0
North Carolina State,2681413,16858492,2007,47830440,3105533,9260107,15924895,0
North Carolina State,280574,16855670,2006,45836095,2404701,7719365,15575785,3000000
North Carolina State,850611,12972438,2005,35793670,2398416,5908478,13663727,0
Georgia Tech,4574553,10900497,2014,68469538,5073873,17088864,28797847,2033904
Georgia Tech,4902083,8660634,2013,61780812,5117430,15135413,25935293,2029959
Georgia Tech,7186069,13115448,2012,63184163,4937616,11797510,24170394,1977126
Georgia Tech,6151252,9953306,2011,54354409,4786859,12953491,18842289,1667212
Georgia Tech,4665257,12293143,2010,55359742,4643368,12881894,19073936,1802144
Georgia Tech,6461085,9987023,2009,55560702,4288113,13564163,19551739,1708579
Georgia Tech,10238270,11301059,2008,54511968,3959482,14143732,13973098,896327
Georgia Tech,10502788,11132279,2007,51647705,2327210,15038957,11921043,725428
Georgia Tech,11675072,9170181,2006,45529338,2098406,10132636,11831468,621575
Georgia Tech,13968570,8971612,2005,43153707,1976802,7010891,10668072,557760
Iowa State,3879337,14418164,2014,68170381,1957396,17402605,30512879,0
Iowa State,4597621,13274318,2013,62357761,1834796,13225913,29425113,0
Iowa State,4057439,12962376,2012,55151017,1721450,7872786,28536966,0
Iowa State,3367087,11684493,2011,48591617,1689692,11591024,18209898,2049423
Iowa State,3244443,11377858,2010,46871554,1182848,13053329,15658653,2354423
Iowa State,3418667,11711417,2009,45813189,1197018,11425908,14455386,3604793
Iowa State,2028017,13203608,2008,38621346,1098035,6800156,12537797,2953733
Iowa State,2098413,6987167,2007,32675181,1072333,7926390,11676637,2914240
Iowa State,2174063,10195647,2006,32437040,1089160,3979931,12174138,2824101
Iowa State,2148139,9124046,2005,28913010,1124361,4416565,9459102,2640797
Colorado,2686962,12062260,2014,64226758,1519708,10500837,26767226,10689765
Colorado,2253737,11978981,2013,58334345,1514507,12682260,24321931,5582929
Colorado,3929411,13826171,2012,57098868,1554720,12512545,10915345,14360676
Colorado,2376723,13515287,2011,60923253,1561472,13537986,15975108,13956677
Colorado,2755520,13438344,2010,49521517,1579971,11024787,14973276,5749619
Colorado,2861756,14196471,2009,49859693,1555065,10278509,15208197,5759695
Colorado,3020647,14807635,2008,52631896,1516559,12674561,14292494,6320000
Colorado,2463476,11043754,2007,42354657,1509076,10609323,11973390,4755638
Colorado,2020725,11516892,2006,46871796,1499487,8099789,13880972,9853931
Colorado,7446753,10830764,2005,35851791,1520071,1325064,13086642,1642497
Oregon State,2220975,10080314,2014,63301794,2502831,10670196,28044856,9782622
Oregon State,2243792,10909633,2013,65467970,2565348,12658820,27385484,9704893
Oregon State,3587321,9541151,2012,58706837,2442222,9816920,17034026,16285197
Oregon State,3612810,10389424,2011,55544015,2277720,9535722,15039448,14688891
Oregon State,3827495,9525756,2010,55613345,2142702,16439009,14860469,8817914
Oregon State,3537520,10139347,2009,53142889,2113218,11829544,16197375,9325885
Oregon State,4266690,8469533,2008,52875339,1203903,16614611,13325497,8995105
Oregon State,2133822,8986521,2007,52471427,1494984,15646473,11544737,12664890
Oregon State,2786451,6995844,2006,53601943,1494984,12596548,10106640,19621476
Oregon State,2096632,6224823,2005,37245356,1495296,13348937,9007612,5072056
Mississippi State,4915280,12461331,2014,62275111,2650000,13942877,28305623,0
Mississippi State,3869830,11442447,2013,62764025,3000000,16868035,27583713,0
Mississippi State,3326571,11330142,2012,69828880,4000000,24030641,27141526,0
Mississippi State,1697004,10358803,2011,58981769,4000000,16332138,25774171,819653
Mississippi State,4056125,10776417,2010,38127591,4000000,0,18546479,748570
Mississippi State,4533581,7600163,2009,36772199,4281537,6383579,13226039,747300
Mississippi State,3296228,8750189,2008,30440090,4214744,1931025,11751787,496117
Mississippi State,2456558,6880413,2007,27549532,3644849,3124080,10947869,495763
Mississippi State,2758072,6674951,2006,25838681,3430512,2109765,10364443,500938
Mississippi State,781543,6416035,2005,25502594,3089375,6917703,7798728,499210
Cincinnati,3462483,7210699,2014,59100453,0,5239292,16069606,27118373
Cincinnati,9075317,7416843,2013,61915431,0,5223762,18444649,21754860
Cincinnati,4871264,8098155,2012,48892291,0,6218816,13194141,16509915
Cincinnati,3259011,8485966,2011,42724841,0,5848897,10422295,14708672
Cincinnati,4475654,6377284,2010,40920893,0,5650252,10960239,13457464
Cincinnati,4079714,5237410,2009,43925633,0,5619573,16248593,12740343
Cincinnati,3775379,4984749,2008,32281546,0,5246676,7575238,10699504
Cincinnati,3478160,4075486,2007,28395897,0,3886636,6577040,10378575
Cincinnati,2366534,4451586,2006,22099791,0,4210153,5347734,5723784
Cincinnati,1997374,3889980,2005,21124176,0,4636229,4957741,5642852
Utah,1553959,13679024,2014,56470310,6083151,9967838,21407383,3778955
Utah,1722654,12039126,2013,46855283,6055156,7457524,15396479,4184344
Utah,1312169,11287925,2012,40838218,6012882,8361527,9894094,3969621
Utah,2476097,10393556,2011,38091538,5412597,7600616,8239702,3968970
Utah,1489718,7887230,2010,30882390,4168754,5750835,7215963,4369890
Utah,1579838,7873997,2009,32026436,3719204,5213246,9651633,3988518
Utah,1214895,7179957,2008,27447140,3633154,4887461,7052310,3479363
Utah,976262,7386628,2007,25913332,3558403,4554345,6136040,3301654
Utah,1210087,7692268,2006,25046766,3478743,4876238,4730529,3058901
Utah,684190,6971262,2005,25506145,3330990,3668651,8179256,2671796
Washington State,4400967,5888263,2014,54426818,990402,7017691,27015259,9114236
Washington State,1973354,6786655,2013,47191240,1065849,8274561,23640976,5449845
Washington State,2656368,6547079,2012,42729548,1123849,7855037,16878837,7668378
Washington State,3111981,5101745,2011,39983482,1608068,7108305,13129810,9923573
Washington State,5378433,5181093,2010,39352096,1862522,6754924,12687841,7487283
Washington State,3515007,5981037,2009,38293755,1870506,7726529,11107277,8093399
Washington State,4465689,6751773,2008,39621060,1115799,7512105,11800989,7974705
Washington State,3622930,5664783,2007,34228297,1078202,6713178,9975576,7173628
Washington State,3549174,5698411,2006,31928693,946716,5946515,8933355,6854522
Washington State,2750842,4491465,2005,28391053,878370,4515272,9070331,6684773
Memphis,1630898,8596559,2014,50278503,7721891,11387709,9325852,11615594
Memphis,1579892,8299006,2013,46346285,8223129,11593690,5967469,10683099
Memphis,1954558,8274933,2012,46783503,8606354,11678388,6041879,10227391
Memphis,1338511,9227376,2011,40384265,8757769,8917000,5696768,6446841
Memphis,2028231,9087159,2010,39520842,7666067,11321485,5524762,3893138
Memphis,2019309,7754262,2009,35861454,7420972,8706646,6045320,3914945
Memphis,2080687,8662993,2008,34379023,7284459,7820248,5653951,2876685
Memphis,2170992,8795402,2007,29335795,3792374,7957280,4782012,1837735
Memphis,2200855,7879889,2006,27155528,3887929,7046392,4823251,1317212
Memphis,2353702,6148023,2005,24289381,3881276,6887268,4242460,776652
Central Florida,1273477,5083557,2014,49764152,20029409,5424975,15138977,2813757
Central Florida,1767484,3939506,2013,41222301,20127941,5088098,7569234,2730038
Central Florida,2564450,4430453,2012,40993870,19638714,4712416,6874144,2773693
Central Florida,1296057,5167757,2011,42762625,18818806,6370570,8163517,2945918
Central Florida,1193888,5953071,2010,40063558,17466918,5308200,7303270,2838211
Central Florida,1842015,6106044,2009,37573332,15614184,5208455,6260635,2541999
Central Florida,1896627,6059876,2008,39715730,14608022,6457320,6625843,4068042
Central Florida,1018365,3414214,2007,26060542,13128498,2925301,3479601,2094563
Central Florida,1549739,1054648,2006,22860742,12636894,2431244,3349323,1838894
Central Florida,2223435,1317224,2005,22089418,11932441,3357302,1435120,1823896
South Florida,744654,4980088,2014,48383928,16450523,3719221,17583995,4905447
South Florida,1673520,6888742,2013,45066258,16248285,2442458,16357767,1455486
South Florida,2162336,6023919,2012,43574400,15534732,3053827,15645668,1153918
South Florida,2195111,5828048,2011,41948123,15231708,2735003,14628344,1329909
South Florida,1751603,6414049,2010,39190939,13026289,2893587,13946663,1158748
South Florida,1911463,6420512,2009,37986171,12477155,2932840,12941642,1302559
South Florida,2127825,6717314,2008,34935813,11553648,2842750,10426662,1267614
South Florida,2021896,4014353,2007,28160631,10812956,2135633,7733777,1442016
South Florida,1915212,4231975,2006,25741146,10227371,2092880,6133410,1140298
South Florida,1526484,2975011,2005,20565871,9183299,2675193,3112295,1093589
New Mexico,2036249,6769173,2014,47199769,4000000,9850337,11304538,13239472
New Mexico,2233261,6730651,2013,44345840,3172708,9060270,10978554,12170396
New Mexico,1522945,6414564,2012,43284573,1889722,5326885,11937862,16192595
New Mexico,791486,6084843,2011,40287108,1827588,5429603,11375310,14778278
New Mexico,1247987,6590165,2010,37330784,1608093,5308344,10653516,11922679
New Mexico,685894,6814874,2009,38376372,1521970,6341297,10889411,12122926
New Mexico,840637,6564704,2008,35979959,1461334,6124848,10439764,10548672
New Mexico,1146537,6319610,2007,25586305,1202762,3864772,7667683,5384941
New Mexico,571096,6147810,2006,24072788,1015255,3996594,6584618,5757415
New Mexico,1254894,6615615,2005,27594982,800508,3475426,8141060,7307479
San Diego State,1969106,6768575,2014,46978189,9995951,9581991,10154802,8507764
San Diego State,1441343,5350541,2013,39211827,9719702,5643426,9196793,7860022
San Diego State,2161799,4955141,2012,38003291,9622766,3923059,10084131,7256395
San Diego State,2504641,3941409,2011,45201703,9729474,11089506,9526023,8410650
San Diego State,925488,3042365,2010,32582576,10220740,3233772,8414217,6745994
San Diego State,1498941,3134610,2009,32970550,6145509,3689147,9101312,9401031
San Diego State,1050655,3380785,2008,32118251,6262608,3154918,7657601,10611684
San Diego State,1616640,3649218,2007,30972095,5833349,2759598,7506739,9606551
San Diego State,1519223,3495800,2006,31614413,7097349,3566514,8486124,7449403
San Diego State,1438918,2982684,2005,26110436,5301210,3163001,7364451,5860172
Air Force,2121609,5849136,2014,46577840,387136,2246463,5468023,30505473
Air Force,3142187,4289880,2013,39031348,515333,1137161,4932965,25013822
Air Force,3598575,4822242,2012,44490055,438813,1201506,7364142,27064777
Air Force,2176832,5128692,2011,39823782,461428,775116,6006742,25274972
Air Force,2494271,4111024,2010,34915251,428142,802526,5006866,22072422
Air Force,2166921,4361495,2009,33616930,342896,590903,7023144,19131571
Air Force,2494483,4379928,2008,30604249,334425,588954,6561286,16245173
Air Force,2849838,4870515,2007,29024404,337650,422001,6075785,14468615
Air Force,1688316,4102689,2006,27085224,304494,312736,6496949,14180040
Air Force,1129900,2783786,2005,15481081,239045,0,3150350,8178000
Boise State,3933451,8427884,2014,45706336,3416104,11050334,10495283,8383280
Boise State,3908620,8205637,2013,43166257,3293399,11142524,8412522,8203555
Boise State,6100227,8306921,2012,43440905,3227977,9261601,8931133,7613046
Boise State,3267203,7615696,2011,37524722,3151147,9594182,6522067,7374427
Boise State,2543565,7102661,2010,36932392,2980056,6553812,10075279,7677019
Boise State,2187531,5669473,2009,29936613,2839814,6406382,5823554,7009859
Boise State,2173185,6237477,2008,25578051,2657499,2884410,5133218,6492262
Boise State,2172787,4430742,2007,26236398,2833090,3522400,6930537,6346842
Boise State,1817836,3845490,2006,20593090,2401225,2771494,4113976,5643069
Boise State,1178443,3556301,2005,16912927,2390045,1921897,3789674,4076567
Nevada-Las Vegas,1618268,5627480,2014,44057560,2626923,7940514,9088024,17156351
Nevada-Las Vegas,1622683,6426881,2013,64513044,2592959,7752604,12547580,33570337
Nevada-Las Vegas,1535122,5758489,2012,58806533,2527911,6343180,12572882,30068949
Nevada-Las Vegas,2829365,5970928,2011,59544869,2730776,5726893,12725247,29561660
Nevada-Las Vegas,1099098,5409086,2010,56496233,2287676,3546691,12367967,31785715
Nevada-Las Vegas,1707933,5466961,2009,37531196,2001419,6164192,8444173,13746518
Nevada-Las Vegas,1441789,6560391,2008,38377947,1938594,5110293,6221150,17105730
Nevada-Las Vegas,1602390,4012090,2007,33240631,1952569,4847879,6083990,14741713
Nevada-Las Vegas,1028590,3684613,2006,32079311,2038330,6343386,3392332,15592060
Nevada-Las Vegas,2962375,3174417,2005,24580619,2014694,4557652,4289687,7581794
James Madison,503376,2294984,2014,43767486,33630820,2242769,3001308,2094229
James Madison,481890,2227812,2013,36072842,27011357,2148806,2785597,1417380
James Madison,465392,2325172,2012,34595223,27298448,2126060,2380151,0
James Madison,528321,1105204,2011,30957078,25704568,1683250,1935735,0
James Madison,555534,1083363,2010,28636487,23992226,1340159,1665205,0
James Madison,307153,1061354,2009,29817059,24647379,1474953,2326220,0
James Madison,451219,818849,2008,26113489,22158879,1338341,1346201,0
James Madison,153873,629804,2007,24652704,21264599,1278244,1326184,0
James Madison,146352,577718,2006,22953986,19726147,1138581,1365188,0
James Madison,346705,513065,2005,21555198,17818323,997023,1880082,0
Old Dominion,2787551,3576261,2014,41061440,26733437,4638049,3326142,0
Old Dominion,965058,3365856,2013,36929483,27089358,3806308,1702903,0
Old Dominion,944196,3253574,2012,35247421,26024503,3650714,1374052,382
Old Dominion,898454,3012066,2011,32893744,23897742,3565247,1518616,1619
Old Dominion,820437,2522114,2010,32475822,23662377,4442993,1026415,1486
Old Dominion,819749,906052,2009,27219527,23057560,1655657,779348,1161
Old Dominion,1658084,1090936,2008,20964520,15704786,1246424,1264290,0
Old Dominion,815487,1027015,2007,16867013,12604468,1369824,1050219,0
Old Dominion,664816,900178,2006,15035087,11692840,1168064,608428,761
Old Dominion,604315,786749,2005,12324287,9746495,558501,627034,1193
Hawaii,2582902,6261857,2014,40989898,1563721,4502013,9637853,16441552
Hawaii,2423757,5968496,2013,37017100,1680847,4646918,9122680,13174402
Hawaii,2772008,6709661,2012,37879740,1697779,5365961,9384729,11949602
Hawaii,2644305,7426795,2011,36801458,818206,4654773,10089177,11168202
Hawaii,2490743,6908034,2010,36239991,0,7047767,9250100,10543347
Hawaii,2385350,7190570,2009,33355712,0,4219635,9134296,10425861
Hawaii,2295688,8553500,2008,37427263,0,5221950,11533154,9822971
Hawaii,2975598,7921998,2007,30384508,0,3369002,7636342,8481568
Hawaii,1800008,7441570,2006,29172055,0,4497577,7066411,8366489
Hawaii,1120381,7330652,2005,19878946,0,2924527,6641031,1862355
Houston,579285,3450712,2014,40310724,7737707,5755363,8781243,14006414
Houston,1114516,3812821,2013,42024887,7782707,4297420,6685666,18331757
Houston,2451953,4934030,2012,36652492,4407707,4010280,3912371,16936151
Houston,2277197,3386042,2011,34614033,4362707,3248050,5560287,15779750
Houston,2988993,3464093,2010,33034483,4728620,3172831,5988150,12691796
Houston,1970840,1794287,2009,31341925,4551623,2212800,5477589,15334786
Houston,2813444,2208200,2008,30988450,4399705,2733299,5685762,13148040
Houston,2805530,1979543,2007,19777339,4244432,3289521,5150313,2308000
Houston,1748067,1560081,2006,15700572,3822190,2017122,4171447,2381665
Houston,4498778,1316042,2005,22648933,3537318,1774082,2622713,8900000
Colorado State,3198653,3342818,2014,38739665,5264541,6097730,6071100,14764823
Colorado State,2549473,2975705,2013,34791926,5080119,4935167,6317638,12933824
Colorado State,2687698,3110038,2012,30802879,5008595,3386161,6696740,9913647
Colorado State,2361090,2929003,2011,29372783,4938165,2970589,6983390,9190546
Colorado State,2700728,2473093,2010,26552383,4774723,2413095,5620400,8570344
Colorado State,1934935,3388432,2009,26199379,3994499,2450295,6439919,7991299
Colorado State,2112530,3651833,2008,23759185,3959906,2280538,5820046,5934332
Colorado State,2346046,3506357,2007,21740500,3245369,2883977,5170811,4587940
Colorado State,2579932,2748331,2006,19350746,2516159,2737868,4560868,4207588
Colorado State,2744511,2476240,2005,19043174,2473916,2475591,5017688,3855228
Army,6353742,3739390,2014,37143082,476436,5593755,8810909,12168850
Army,5876544,7064865,2013,37289204,487566,3600423,9547571,10712235
Army,6425182,3208657,2012,31498762,523024,2578740,8124065,10639094
Army,7219526,3890649,2011,34342038,495978,2786066,8685783,11264036
Army,4785008,3867821,2010,29664348,518900,2990806,7447578,10054235
Army,4739701,3470168,2009,28103137,482616,2792519,6241972,10376161
Army,5263354,4140695,2008,29398220,332048,3570793,5939330,10152000
Army,5364898,3821594,2007,24643884,302544,1907108,4188406,9059334
Army,5620190,3735845,2006,24395909,236211,1848609,5118087,7836967
Army,4181408,3578135,2005,21620575,226306,2850500,3346226,7438000
East Carolina,1054972,6772823,2014,36598782,13070200,6358202,6732338,2610247
East Carolina,1643665,6859822,2013,35805232,12368781,5744975,6587254,2600735
East Carolina,2717325,7935985,2012,35575172,11890141,5109529,5424803,2497389
East Carolina,1491408,8010665,2011,34048869,11187866,4900366,6130860,2327704
East Carolina,1538905,6138102,2010,32280456,10441783,4440585,6298577,3422504
East Carolina,3720488,5571181,2009,31984658,10289188,4781806,5424801,2197194
East Carolina,1817429,5880754,2008,29268128,9813305,4330917,5182317,2243406
East Carolina,1419789,4772337,2007,25156642,8616009,4192467,4154912,2001128
East Carolina,1797136,3075339,2006,22668129,7510446,4123482,4019618,2142108
East Carolina,2743091,2983554,2005,21128219,6663961,3844313,2885911,2007389
Fresno State,955199,7891714,2014,36038183,4213670,4866282,9223738,8887580
Fresno State,1947231,6878575,2013,33734773,4064000,4823268,7045796,8975903
Fresno State,1853141,6545238,2012,30724143,4063999,4837156,4447169,8977440
Fresno State,1016889,8155890,2011,30190480,1620712,7171450,5447253,6778286
Fresno State,1450279,7641089,2010,26648661,1572551,5300595,4751832,5932315
Fresno State,1686320,9026578,2009,29833531,1661655,5033063,5518261,6907654
Fresno State,1659994,9139442,2008,27530567,288506,5365866,4932820,6143939
Fresno State,1846612,9167221,2007,26646547,281880,4916881,4719064,5714889
Fresno State,1300094,8545065,2006,27096524,254098,6558366,5015166,5423735
Fresno State,1248057,7651092,2005,26691142,355508,7237422,5200465,4998598
Massachusetts,2464466,1695134,2014,33875918,8081072,1579380,1711809,18344057
Massachusetts,1720937,1413936,2013,30060635,8004252,841873,1729462,16350175
Massachusetts,1263008,1160807,2012,29762217,7986581,1174767,1787962,16389092
Massachusetts,1186630,1290143,2011,27248277,7858242,656374,2071154,14185734
Massachusetts,1092374,1246446,2010,25157972,7655562,615212,2028721,12519657
Massachusetts,1035586,1543216,2009,25248473,7523706,728547,1958969,12458449
Massachusetts,1103813,1477290,2008,25220638,7247226,917399,2067241,12407669
Massachusetts,761606,1400854,2007,21153861,7110508,1030645,2051253,8798995
Massachusetts,745163,1084246,2006,19881690,6910727,719429,1973277,8448848
Massachusetts,745146,1032637,2005,19344591,6844792,705500,1625442,8391074
Akron,2701519,1687563,2014,32774266,0,2076146,3655021,22654017
Akron,2517746,1177127,2013,27954164,19109155,1126953,2362852,1660331
Akron,2980753,1623296,2012,27217473,17698300,1043294,2224165,1647665
Akron,2030701,1187709,2011,25583730,17698300,1051880,1957062,1658078
Akron,2087444,1533516,2010,24012416,16199911,1269290,1858392,1063863
Akron,2223326,666529,2009,20670298,15624017,538450,1599197,18779
Akron,1914897,785310,2008,18711948,13259960,737381,1460427,553973
Akron,1775421,759711,2007,17308323,12867974,492540,1403093,9584
Akron,1562165,622630,2006,15301573,11167937,763188,1181433,4220
Akron,1415616,386375,2005,14021914,10259615,452109,1495504,12695
Wyoming,2086770,3759013,2014,32336367,1836843,4744039,5649082,14260620
Wyoming,2458336,3600449,2013,29647103,1629046,2896599,4816252,14246421
Wyoming,1956950,4516450,2012,30266873,1411602,3213296,5350411,13818164
Wyoming,1875250,3638417,2011,27577001,1275147,2598410,5483560,12706217
Wyoming,2260382,3854527,2010,26979594,1156548,1917498,4997296,12793343
Wyoming,2633038,2941210,2009,26534233,1129896,2236485,4749821,12843783
Wyoming,1724054,3499346,2008,24547609,1012877,1528104,4562766,12220462
Wyoming,1858646,3418260,2007,23420960,942536,1388918,4714592,11098008
Wyoming,1698186,3165695,2006,21187320,947795,1271097,4282300,9822247
Wyoming,1341709,2817892,2005,21445005,860571,1110539,5536840,9777454
Texas State,2400974,859860,2014,32190191,16949255,2776018,2582536,6621548
Texas State,1994290,1674269,2013,29764777,14645384,2694475,2368454,6387905
Texas State,1463524,682454,2012,26886756,13014749,3512187,2215676,5998166
Texas State,1232113,509629,2011,21741489,10707619,1931157,1703742,5657229
Texas State,1702581,461479,2010,19284943,8839807,1520626,1508554,5251896
Texas State,1507139,428537,2009,22392793,7032903,7001840,1494629,4927745
Texas State,1261606,265868,2008,13701622,5320450,972300,1403392,4478006
Texas State,2021499,291213,2007,13111650,4813521,810814,1206794,3967809
Texas State,1154455,557796,2006,11758733,3960473,897625,1123306,4065078
Texas State,1024268,161089,2005,10168753,3804686,628895,1023096,3526719
Delaware,1264784,1656124,2014,32142970,0,1557315,2734751,24929996
Delaware,1048641,2116193,2013,33750927,0,1577512,2891170,26117411
Delaware,1009243,2010533,2012,31115528,0,1606494,3054465,23434793
Delaware,794993,2433771,2011,36074840,0,1737215,2573404,28535457
Delaware,942340,2318500,2010,31902322,0,1281176,2090993,25269313
Delaware,1121130,2214433,2009,30347727,0,1050426,2291189,23670549
Delaware,1051561,2566959,2008,27792841,0,936003,1163778,22074540
Delaware,596779,2118398,2007,24892652,0,645915,1150444,20381116
Delaware,631038,2007004,2006,22696722,0,875751,1020539,18162390
Delaware,761452,1903912,2005,21718835,0,1133009,897854,17022608
North Texas,3038601,1330980,2014,31617094,10674831,1909037,5554443,9109202
North Texas,2997432,1140210,2013,28800436,9840674,3968989,3065379,7787752
North Texas,2146971,1613812,2012,19029641,9434446,2830658,2979173,24581
North Texas,1720102,787890,2011,11259222,4934227,1204029,2496081,116893
North Texas,1761072,690586,2010,10201988,5007059,592332,2102019,48920
North Texas,2287590,585932,2009,10333289,4815269,755404,1841254,47840
North Texas,1815883,856099,2008,10243090,4641911,945077,1934748,49372
North Texas,1627831,504209,2007,9447205,4282375,1272637,1706426,53727
North Texas,1714280,441574,2006,9480461,4275375,1494883,1554349,0
North Texas,1545084,420729,2005,10643248,4315679,2610062,1751694,0
Alabama at Birmingham,2933050,1165323,2014,31549517,5234091,3205602,3899935,15111516
Alabama at Birmingham,2514529,1130053,2013,28159249,4980820,2456762,3987375,13089710
Alabama at Birmingham,1629554,1127582,2012,28114179,4205801,2995783,3622454,14533005
Alabama at Birmingham,1314167,1134284,2011,25690048,3826530,2692625,3924837,12797605
Alabama at Birmingham,1810015,1247764,2010,24273967,3454483,3061128,3906221,10794356
Alabama at Birmingham,1867969,1227748,2009,22808725,3254812,2944050,3696281,9817865
Alabama at Birmingham,1988081,1268519,2008,22430831,3324729,3440756,3333873,9074873
Alabama at Birmingham,1850919,1298353,2007,21600512,2706837,3226902,3004432,9513069
Alabama at Birmingham,1401591,1256350,2006,19744094,2684759,3660487,2855132,7885775
Alabama at Birmingham,2577097,1154612,2005,18784112,2710489,2555134,3390655,6396125
Buffalo,2015671,1285778,2014,31277980,8168727,600252,3397218,15810334
Buffalo,2169707,944768,2013,28964050,7952787,392815,3366315,14137658
Buffalo,2230719,1059966,2012,27480211,7819038,1320953,2749027,12300508
Buffalo,1443932,994216,2011,26228030,7874073,384436,2581968,12949405
Buffalo,1435204,1099425,2010,25385009,7439422,731269,2332795,12346894
Buffalo,1841272,1306808,2009,25944465,7126978,308429,2226270,13134708
Buffalo,1916743,757217,2008,21859641,6858766,153510,2031049,10142356
Buffalo,2444080,774307,2007,22071264,6515398,31063,1907948,10398468
Buffalo,1216781,696711,2006,20894644,6158579,101347,1994204,10727022
Buffalo,1474410,809840,2005,18689948,5732137,49115,1959378,8665068
California-Davis,1229405,557085,2014,31062590,19431295,1225054,2914975,5704776
California-Davis,1760609,459280,2013,28240711,17866938,873532,2961060,4319292
California-Davis,1740575,452119,2012,25554765,17339142,1009027,1541257,3472645
California-Davis,1924047,417227,2011,26999450,17732433,843461,2861534,3220748
California-Davis,1114424,485802,2010,26854720,16472467,1541915,3006540,4233572
California-Davis,624354,496309,2009,24918305,15669705,1254722,2533399,4339816
California-Davis,605754,435492,2008,21624226,12410764,2100308,789818,5282090
California-Davis,654645,280042,2007,19800262,11947882,2245435,607334,4064924
California-Davis,415524,243003,2006,17788734,10095683,2309089,388062,4337373
California-Davis,248740,290727,2005,15048241,8435343,1542630,398467,4132334
Middle Tennessee State,1584609,1384428,2014,30410530,7440012,2670172,5096783,12234526
Middle Tennessee State,1808854,1144309,2013,27667552,7713267,2120733,2980495,11899894
